item_id,features,caracteristiques_voiture,Nom,Prix_CA,Prix_US,Compagne_Model,Livraison,Class
2c3fa1c7-3771-4fb9-811f-7f80227ca57a,"[ 2.41272277e-02  3.80125403e+02  9.43583078e-01  3.36805930e+03
  5.73075533e-01  9.72395489e+01  1.30921118e+04  6.91063825e+00
  9.40268262e+00  1.06114342e-03  3.40151217e+00 -4.65063287e-01
  9.98103145e-01  3.55388693e-05  2.62286914e+04  8.06796328e+04
  9.32957227e+03  5.84637746e-04  5.49822540e+01  1.64202824e+01
  1.46023412e+06  2.18879271e+00  7.14421953e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  2.13761867e-02
  3.77499469e+02  9.39597494e-01  3.12409687e+03  5.62431200e-01
  8.81791697e+01  1.21188880e+04  6.95070974e+00  9.53257304e+00
  1.02836095e-03  3.44032461e+00 -4.59165687e-01  9.98053309e-01
  3.91913200e-05  2.64990449e+04  6.86955625e+04  9.30265430e+03
  6.28755719e-04  5.72151566e+01  1.63500481e+01  1.70247162e+06
  2.57523346e+00  8.40556172e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.37059745e-02  3.79676199e+02
  9.40434544e-01  3.18625200e+03  5.65517977e-01  9.55624755e+01
  1.23653318e+04  6.92968213e+00  9.49479466e+00  1.03064791e-03
  3.43216956e+00 -4.60113295e-01  9.98049173e-01  3.61586208e-05
  2.62612461e+04  8.57387891e+04  9.32064941e+03  5.95755351e-04
  5.53458710e+01  1.64502449e+01  1.52059062e+06  2.28394628e+00
  7.45480000e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.83193088e-02  3.89202894e+02  9.53670978e-01
  4.19935328e+03  5.63882464e-01  1.03931454e+02  1.64082102e+04
  7.03847688e+00  9.58439711e+00  1.02902119e-03  3.44593082e+00
 -4.69812897e-01  9.98414735e-01  3.32576965e-05  2.58029551e+04
  7.26949609e+04  9.27387598e+03  5.51411824e-04  5.30930481e+01
  1.63435059e+01  1.52849200e+06  2.29522061e+00  7.49160078e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'every', 'marque': 'alone', 'annee': '1986', 'caracteristiques_techniques': 'Now ahead particularly organization provide college possible study.'}",1/18 Mansory Rolls-Royce RR Phantom VIII (Matte White with Red Top) Resin Car ...,"881,69 ","(647,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",1
6b3975d2-30ec-4fa8-b495-2299ca7698f0,"[ 6.79182139e-03  4.54027687e+02  9.73015925e-01  8.41187806e+03
  5.88073468e-01  3.07009886e+02  3.31934846e+04  7.78548290e+00
  1.00965121e+01  1.08536683e-03  3.21033588e+00 -5.47866490e-01
  9.99704045e-01  1.40257616e-05  1.69251797e+04  2.98914043e+04
  7.06759131e+03  2.00507639e-04  2.77075081e+01  1.65105686e+01
  9.06587000e+05  2.11844230e+00  6.91459531e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  5.82262648e-03
  4.51133788e+02  9.72939982e-01  8.33484025e+03  5.82053432e-01
  3.01386829e+02  3.28882272e+04  7.79653673e+00  1.01184919e+01
  1.06798380e-03  3.22920805e+00 -5.46162358e-01  9.99699953e-01
  1.42866757e-05  1.68734824e+04  2.91734062e+04  7.03826172e+03
  2.09335136e-04  2.78172817e+01  1.64987030e+01  1.24020125e+06
  2.91329455e+00  9.50899375e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  5.62047748e-03  4.53442822e+02
  9.72666757e-01  8.29376783e+03  5.79794510e-01  3.00821535e+02
  3.27216285e+04  7.85436916e+00  1.02240007e+01  1.04646085e-03
  3.23951663e+00 -5.42810735e-01  9.99702593e-01  1.43137586e-05
  1.69231133e+04  2.91734062e+04  7.05487256e+03  2.08111407e-04
  2.79061832e+01  1.64999981e+01  1.09729275e+06  2.57181835e+00
  8.39441484e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  7.04051242e-03  4.57413389e+02  9.73668387e-01
  8.68448922e+03  5.72564185e-01  3.21383579e+02  3.42805435e+04
  7.79312445e+00  1.01870192e+01  1.03007094e-03  3.27057804e+00
 -5.35442030e-01  9.99645408e-01  1.33996555e-05  1.68014375e+04
  3.20510176e+04  7.04988721e+03  1.79745199e-04  2.70879803e+01
  1.65328770e+01  8.93985375e+05  2.08853602e+00  6.81698125e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'protect', 'marque': 'will', 'annee': '1984', 'caracteristiques_techniques': 'Recently hotel development camera.'}",1/18 Ab Models Rolls Royce Sweptail In Silver Base Limited 25 Pieces,"476,19 ","(349,95 $ US)",eBay - autex,"Livraison à 95,26 $",0
145576ee-6822-4139-a90f-1da53ad4aee8,"[ 1.09791204e-02  3.81923731e+02  9.51357008e-01  3.92526290e+03
  4.85746971e-01  3.34972676e+02  1.53191279e+04  7.79465739e+00
  1.08231907e+01  7.39349653e-04  3.90458419e+00 -4.49964101e-01
  9.98970109e-01  1.07180758e-05  1.99132773e+04  1.32718625e+05
  8.30561914e+03  1.69343184e-04  2.89719467e+01  1.69772816e+01
  1.44911288e+06  2.35427499e+00  7.62431953e+04  2.49018073e+00
  1.61924000e+05  4.99996901e+00  6.37496033e+02  1.08116144e-02
  3.99811224e+02  9.42600047e-01  3.48198921e+03  4.63629262e-01
  3.51080624e+02  1.35281456e+04  7.62286883e+00  1.08075900e+01
  6.81928399e-04  3.99570219e+00 -4.13124291e-01  9.97998679e-01
  1.02698923e-05  1.97471465e+04  2.06062344e+05  8.27752344e+03
  1.66752783e-04  2.82858143e+01  1.69990711e+01  1.51656075e+06
  2.48485661e+00  8.11057188e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.07356180e-02  3.88991343e+02
  9.48781040e-01  3.79676640e+03  4.73208411e-01  3.43989043e+02
  1.47980743e+04  7.70367690e+00  1.07679996e+01  6.88973084e-04
  3.95396014e+00 -4.35158788e-01  9.98617304e-01  1.04791543e-05
  1.98102539e+04  1.48332281e+05  8.28663477e+03  1.66263431e-04
  2.85701084e+01  1.69860420e+01  1.51949388e+06  2.48987436e+00
  8.12695000e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  9.33644962e-03  3.81682711e+02  9.62057238e-01
  5.02918182e+03  4.61000975e-01  3.10809707e+02  1.97350446e+04
  7.95764888e+00  1.10823406e+01  6.68398048e-04  4.01215864e+00
 -4.46997729e-01  9.99059785e-01  1.15929770e-05  1.99798652e+04
  9.12166250e+04  8.27817969e+03  1.87206722e-04  2.98411674e+01
  1.69159336e+01  2.14269475e+06  3.53564978e+00  1.15403609e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'nor', 'marque': 'former', 'annee': '1980', 'caracteristiques_techniques': 'Should he leg her hope family health.'}",1/18 NCM Rolls-Royce RR Cullinan Brown and Friends Blue Resin Car Model Limited ...,"748,34 ","(549,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",1
cfe939d3-2dfc-43af-8978-554b3d936441,"[ 7.04161145e-02  2.50216086e+02  9.77508001e-01  5.56123738e+03
  5.86782164e-01  2.05002333e+02  2.19947334e+04  6.76695408e+00
  9.11043909e+00  1.09174896e-03  3.23805787e+00 -4.94483598e-01
  9.98664891e-01  1.91518138e-05  1.99858652e+04  5.22557422e+04
  7.92282471e+03  3.24719818e-04  3.56186943e+01  1.66246643e+01
  1.05211262e+06  2.03230643e+00  6.63344844e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  6.06669620e-02
  2.27889835e+02  9.64240634e-01  3.18580871e+03  5.43469111e-01
  2.85073435e+02  1.25153450e+04  7.06009604e+00  9.64221318e+00
  9.54130003e-04  3.40560668e+00 -4.78857820e-01  9.98757223e-01
  1.37620673e-05  1.88619160e+04  1.04310320e+05  7.76678223e+03
  1.79374983e-04  3.01952248e+01  1.68735161e+01  1.05474488e+06
  2.03728104e+00  6.64968516e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  6.18890280e-02  2.61623996e+02
  9.79872423e-01  6.49865681e+03  5.65030558e-01  2.00160816e+02
  2.57330032e+04  6.92285138e+00  9.36033636e+00  9.85593307e-04
  3.33441082e+00 -4.83601252e-01  9.98637832e-01  1.96103356e-05
  2.00481230e+04  4.07632656e+04  7.92627051e+03  3.35176825e-04
  3.60062256e+01  1.65341015e+01  1.10286638e+06  2.13249373e+00
  6.96045938e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  6.34375692e-02  2.48110202e+02  9.78145440e-01
  5.67464794e+03  5.58625470e-01  1.84704158e+02  2.24504815e+04
  6.89669526e+00  9.37539591e+00  9.85057149e-04  3.34752891e+00
 -4.76682928e-01  9.98486043e-01  2.12765790e-05  2.03446934e+04
  5.34785703e+04  7.96384229e+03  3.33526637e-04  3.74949036e+01
  1.65563755e+01  1.10971312e+06  2.14629459e+00  7.00550547e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'bill', 'marque': 'decade', 'annee': '1988', 'caracteristiques_techniques': 'Suddenly character race think teacher top.'}",1/64 Time Micro Rolls-Royce Mansory Cullinan (Blue) Deluxe Edition Diecast Car Model,"54,36 ","(39,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",1
f7995fd3-0f89-4ed4-9265-64fadb79c2cb,"[ 1.58270012e-02  2.70613301e+02  9.62487987e-01  3.60622552e+03
  6.09176940e-01  1.20902421e+02  1.41542888e+04  7.16712358e+00
  9.35851800e+00  1.21476555e-03  3.24047800e+00 -5.50157349e-01
  9.99545454e-01  2.85981514e-05  2.51766758e+04  5.42255820e+04
  9.23870605e+03  4.76139307e-04  4.95137825e+01  1.65916519e+01
  1.46294488e+06  2.00033355e+00  5.97899688e+04  2.48977923e+00
  1.49449000e+05  4.99996662e+00  6.12495911e+02  1.81329668e-02
  2.92838103e+02  9.38084540e-01  2.36419663e+03  5.95099668e-01
  1.01888935e+02  9.16394842e+03  6.89057823e+00  9.22975504e+00
  1.16403792e-03  3.32710345e+00 -5.07808542e-01  9.98962221e-01
  3.39186663e-05  2.60876172e+04  8.54638359e+04  9.33750977e+03
  5.36260835e-04  5.39189301e+01  1.66960506e+01  1.34212912e+06
  2.00412726e+00  6.54147148e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.50313269e-02  2.81115540e+02
  9.59487513e-01  3.46870824e+03  6.02058967e-01  1.18004365e+02
  1.35937174e+04  7.19131992e+00  9.44930958e+00  1.17808742e-03
  3.28665786e+00 -5.42205329e-01  9.99509176e-01  2.92998538e-05
  2.53021816e+04  5.61885703e+04  9.25272070e+03  4.81908792e-04
  5.01175499e+01  1.65938416e+01  1.45104888e+06  2.00033045e+00
  6.02799609e+04  2.48982096e+00  1.50674000e+05  4.99996662e+00
  6.14995911e+02  1.34963822e-02  2.95769457e+02  9.71163752e-01
  5.12726585e+03  6.00574347e-01  1.33777863e+02  2.02132940e+04
  7.32676687e+00  9.56427596e+00  1.18205564e-03  3.29909380e+00
 -5.51925565e-01  9.99621891e-01  2.58503314e-05  2.46657480e+04
  5.24756680e+04  9.18007129e+03  4.26925166e-04  4.70714798e+01
  1.64968204e+01  1.34269862e+06  2.00496411e+00  6.54420312e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'drug', 'marque': 'Mr', 'annee': '2005', 'caracteristiques_techniques': 'Hard economic Mr.'}",1/18 Dealer Edition 1964 John Lennon Rolls-Royce Phantom V Diecast Car Model,"432,65 ","(317,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",0
01fae279-9453-4aae-9b30-57b691cc86a5,"[ 1.45446371e-03  4.68859460e+02  9.60129177e-01  5.87837865e+03
  4.70719349e-01  1.73373411e+02  2.30446551e+04  8.46822771e+00
  1.15031671e+01  6.79092066e-04  3.74089721e+00 -4.65542348e-01
  9.99475510e-01  1.99296919e-05  2.33787031e+04  5.29865859e+04
  9.00995605e+03  3.17652069e-04  4.12202148e+01  1.66423187e+01
  1.49530262e+06  2.23883438e+00  7.30755547e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.46104511e-03
  4.51216393e+02  9.59767301e-01  5.60621891e+03  4.48168792e-01
  1.66568927e+02  2.19736592e+04  8.45593199e+00  1.15625200e+01
  6.24377944e-04  3.82927236e+00 -4.56629002e-01  9.99393857e-01
  2.07513094e-05  2.32479375e+04  4.37566445e+04  8.93227930e+03
  3.29186267e-04  4.15957451e+01  1.66046677e+01  2.08852025e+06
  3.16202569e+00  1.03208516e+05  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.29625837e-03  4.70564982e+02
  9.60193991e-01  5.90937007e+03  4.60776061e-01  1.72201683e+02
  2.31669153e+04  8.49710099e+00  1.15756009e+01  6.57920828e-04
  3.76828751e+00 -4.60590068e-01  9.99445673e-01  2.00656887e-05
  2.32291680e+04  5.36735781e+04  8.95550293e+03  3.16227437e-04
  4.10935669e+01  1.66321545e+01  1.85620725e+06  2.79725814e+00
  9.13025078e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.30797449e-03  4.83713011e+02  9.61623807e-01
  6.30083605e+03  4.57061386e-01  1.78421604e+02  2.47196312e+04
  8.47911956e+00  1.15482359e+01  6.45354177e-04  3.79594331e+00
 -4.58230661e-01  9.99408706e-01  1.93625710e-05  2.31051426e+04
  5.20098125e+04  8.94602148e+03  2.97234452e-04  4.04123611e+01
  1.66349049e+01  1.81075562e+06  2.72571206e+00  8.89672422e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'of', 'marque': 'after', 'annee': '1995', 'caracteristiques_techniques': 'Appear memory pull race rock.'}",1/18 VIP Rolls-Royce RR Wraith Black Badge (Blue & White) Resin Car Model Limited ...,"748,34 ","(549,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",0
2cef17ec-0b68-47e6-a75f-6707b19178f9,"[ 2.66209067e-02  2.86353663e+02  9.71978999e-01  5.10826959e+03
  6.52646474e-01  3.99470819e+02  2.01467247e+04  6.99073869e+00
  8.96699662e+00  1.40626474e-03  2.94115147e+00 -5.76692645e-01
  9.99596238e-01  8.45632349e-06  2.05962441e+04  3.49280531e+05
  8.71793164e+03  1.29900014e-04  2.73411713e+01  1.70696507e+01
  2.04276362e+06  2.94394326e+00  9.60903047e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  3.40094056e-02
  2.88310253e+02  9.72882888e-01  5.31462134e+03  6.42265839e-01
  4.12345004e+02  2.09701751e+04  6.71515635e+00  8.73912478e+00
  1.37455507e-03  2.98070716e+00 -5.55249621e-01  9.99302011e-01
  8.19231536e-06  2.04952363e+04  3.24891719e+05  8.70271680e+03
  1.14243005e-04  2.69134979e+01  1.70743160e+01  2.05067388e+06
  2.95506763e+00  9.64534062e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.82720766e-02  2.90504162e+02
  9.72641737e-01  5.30784168e+03  6.44421609e-01  3.98285121e+02
  2.09408625e+04  6.98841240e+00  8.99680149e+00  1.35708539e-03
  2.98404419e+00 -5.66420239e-01  9.99526378e-01  8.48134823e-06
  2.04765078e+04  3.49280531e+05  8.67215430e+03  1.25411796e-04
  2.72331429e+01  1.70627670e+01  2.78310425e+06  4.03275442e+00
  1.31629109e+05  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  2.42117977e-02  2.80260349e+02  9.70358076e-01
  4.72617529e+03  6.43110055e-01  3.97005804e+02  1.86244408e+04
  7.05049449e+00  9.09536823e+00  1.36710066e-03  2.97823287e+00
 -5.70266407e-01  9.99588003e-01  8.50912238e-06  2.04793535e+04
  3.52817562e+05  8.67095508e+03  1.32299945e-04  2.72687473e+01
  1.70768051e+01  2.82304125e+06  4.09196615e+00  1.33561766e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'development', 'marque': 'almost', 'annee': '2011', 'caracteristiques_techniques': 'Current message high quite size enter.'}",1/18 Kyosho Rolls-Royce Ghost (White) Diecast Car Model,"500,68 ","(367,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",0
afd1b234-ad7f-49d6-b772-05536bb215d6,"[ 3.88551567e-02  4.73961483e+02  9.71715249e-01  8.37937423e+03
  4.56158351e-01  2.43453727e+02  3.30435354e+04  7.41967640e+00
  1.05471903e+01  6.39903258e-04  4.00888231e+00 -4.03565283e-01
  9.97494167e-01  1.45542344e-05  2.13973926e+04  4.52811328e+04
  8.60704688e+03  1.98926020e-04  3.42964325e+01  1.67093754e+01
  1.28678788e+06  2.03739500e+00  6.65005781e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  3.50520673e-02
  4.36990291e+02  9.67363159e-01  6.69483877e+03  4.15679825e-01
  3.16504267e+02  2.63423648e+04  7.77946960e+00  1.11329509e+01
  5.52517565e-04  4.17370320e+00 -3.94862448e-01  9.97809076e-01
  1.12072357e-05  2.04678848e+04  6.51167031e+04  8.47515820e+03
  1.53906643e-04  3.00987816e+01  1.69164009e+01  1.28351738e+06
  2.03200459e+00  6.63246328e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  4.50393395e-02  4.87208842e+02
  9.71399268e-01  8.51838033e+03  4.45673316e-01  2.43439670e+02
  3.35863125e+04  7.38747982e+00  1.05503911e+01  6.08433455e-04
  4.05967296e+00 -3.95258141e-01  9.97132505e-01  1.45551576e-05
  2.11939551e+04  4.51669648e+04  8.53729004e+03  1.94128923e-04
  3.40194283e+01  1.66937141e+01  1.90130275e+06  3.03497648e+00
  9.90616328e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  3.98774449e-02  4.85362780e+02  9.75704335e-01
  9.98993133e+03  4.54548679e-01  2.15515485e+02  3.94743625e+04
  7.18173215e+00  1.01755791e+01  6.43031817e-04  4.00744436e+00
 -3.96637291e-01  9.96626931e-01  1.64307639e-05  2.07185000e+04
  3.01428398e+04  8.28373926e+03  2.07452991e-04  3.48165932e+01
  1.64766483e+01  4.26900600e+06  7.07443810e+00  2.30909656e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'area', 'marque': 'bit', 'annee': '1998', 'caracteristiques_techniques': 'Agent others throughout including analysis.'}",1/64 TimeMicro Rolls-Royce RR Mansory Phantom VIII (Blue with Blue Top) Diecast ...,"59,80 ","(43,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",0
f912895f-47b2-4849-b508-d2322c678180,"[ 1.31045808e-03  4.14338703e+02  9.54374493e-01  4.53939231e+03
  4.62780267e-01  1.80622105e+02  1.77432306e+04  8.57534870e+00
  1.16350164e+01  6.58663100e-04  3.73996761e+00 -4.71415948e-01
  9.99556986e-01  1.91277304e-05  2.32442812e+04  5.76468359e+04
  9.00196777e+03  3.10700008e-04  4.04478149e+01  1.67836723e+01
  1.40656675e+06  2.10256720e+00  6.86277891e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.33829905e-03
  4.09207036e+02  9.46833253e-01  3.84728156e+03  4.50722475e-01
  1.62882549e+02  1.49799192e+04  8.48012924e+00  1.16001992e+01
  6.30440550e-04  3.78023791e+00 -4.58251792e-01  9.99413937e-01
  2.12115592e-05  2.35000977e+04  5.65393789e+04  8.99423047e+03
  3.34389159e-04  4.22892685e+01  1.67718925e+01  1.77953788e+06
  2.67926860e+00  8.74513281e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.18907485e-03  4.16672756e+02
  9.51206568e-01  4.26856155e+03  4.53319886e-01  1.72586244e+02
  1.66575735e+04  8.58301050e+00  1.17085894e+01  6.38063389e-04
  3.77117340e+00 -4.63966027e-01  9.99507669e-01  2.00166978e-05
  2.33205859e+04  6.15400508e+04  8.98729492e+03  3.14156496e-04
  4.11952209e+01  1.67786808e+01  1.65093550e+06  2.47874761e+00
  8.09063203e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.30994545e-03  4.24686200e+02  9.64952981e-01
  6.05713312e+03  4.49367163e-01  2.03368825e+02  2.38038463e+04
  8.60589654e+00  1.16625887e+01  6.24618827e-04  3.79729365e+00
 -4.69488097e-01  9.99547292e-01  1.69903378e-05  2.27405176e+04
  5.56503906e+04  8.93662793e+03  2.66835123e-04  3.81176529e+01
  1.67645435e+01  1.42106038e+06  2.12441945e+00  6.93410469e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'avoid', 'marque': 'trial', 'annee': '1971', 'caracteristiques_techniques': 'Result professional mean within.'}",1/18 VIP Rolls-Royce RR Wraith Black Badge (Pink & White) Resin Car Model Limited ...,"748,34 ","(549,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",0
79a86e05-dbf2-4548-b39c-d34d5834bf2f,"[ 8.30801485e-03  1.56565555e+02  9.82513748e-01  4.47644377e+03
  5.60776382e-01  3.27075441e+02  1.77492095e+04  7.80682407e+00
  1.03018914e+01  1.00077049e-03  3.30211483e+00 -5.27931571e-01
  9.99585844e-01  1.19746055e-05  1.84336465e+04  7.48602578e+04
  7.70475928e+03  1.84797420e-04  2.81734886e+01  1.68505363e+01
  1.17938200e+06  2.00113678e+00  5.73926016e+04  2.48956609e+00
  1.43399000e+05  4.99996519e+00  5.99995789e+02  6.48933411e-03
  1.54693402e+02  9.86130077e-01  5.57630972e+03  5.32016396e-01
  3.08610005e+02  2.21505455e+04  7.91038042e+00  1.05283295e+01
  9.10724312e-04  3.41643892e+00 -5.20319060e-01  9.99589831e-01
  1.26864552e-05  1.85386855e+04  6.75901094e+04  7.70540869e+03
  1.92216510e-04  2.89020042e+01  1.67923222e+01  1.29952025e+06
  2.51782298e+00  8.21817422e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  7.09851034e-03  1.66392078e+02
  9.82658207e-01  4.79697316e+03  5.45005952e-01  3.25839376e+02
  1.90215006e+04  7.84943350e+00  1.04235479e+01  9.37227800e-04
  3.37538069e+00 -5.17527124e-01  9.99535402e-01  1.20195591e-05
  1.84450527e+04  7.21647109e+04  7.70647070e+03  1.85583296e-04
  2.82263222e+01  1.68387909e+01  1.18003738e+06  2.00226426e+00
  5.74249375e+04  2.48956609e+00  1.43399000e+05  4.99996519e+00
  5.99995789e+02  8.48513303e-03  1.52020401e+02  9.82918303e-01
  4.44910523e+03  5.41845389e-01  3.36310968e+02  1.76444005e+04
  7.72785866e+00  1.03053010e+01  9.38683430e-04  3.37421279e+00
 -5.05957475e-01  9.99369056e-01  1.16481269e-05  1.83499590e+04
  7.85116406e+04  7.69215820e+03  1.79068316e-04  2.77867699e+01
  1.68537140e+01  1.15041538e+06  2.00119519e+00  5.88411406e+04
  2.48969507e+00  1.47014000e+05  4.99996614e+00  6.07495850e+02]","{'modele': 'network', 'marque': 'great', 'annee': '2015', 'caracteristiques_techniques': 'Talk mission friend left morning surface.'}",1/64 Rolls-Royce Phantom VIII EWB (Matte Black) Diecast Car Model,"59,80 ","(43,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",1
cd83c1c5-5a0d-4ca1-80ae-35ad3b5bc2e9,"[ 4.28173192e-02  2.83101177e+02  9.82053632e-01  7.88653494e+03
  7.03051455e-01  3.30473721e+02  3.12630386e+04  6.48841039e+00
  8.14946737e+00  1.66861636e-03  2.63061069e+00 -6.09926836e-01
  9.99566515e-01  7.51177868e-06  2.90263691e+04  7.40124219e+04
  1.18265527e+04  1.34534770e-04  3.51980209e+01  1.73792934e+01
  2.71593875e+06  2.10647726e+00  6.87554141e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  2.95460476e-02
  2.84434670e+02  9.82266068e-01  8.01859071e+03  6.86696154e-01
  3.37911374e+02  3.17899282e+04  6.76299379e+00  8.59067455e+00
  1.58513823e-03  2.70443900e+00 -6.08966608e-01  9.99696419e-01
  7.34659170e-06  2.89319688e+04  7.62392422e+04  1.18154385e+04
  1.47186947e-04  3.48207436e+01  1.73875408e+01  2.64546675e+06
  2.05111909e+00  6.69485312e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  3.15447780e-02  2.82761527e+02
  9.81915129e-01  7.81674218e+03  6.94229557e-01  3.27398772e+02
  3.09842072e+04  6.67273203e+00  8.44091818e+00  1.60455817e-03
  2.67612941e+00 -6.05645275e-01  9.99634881e-01  7.58229089e-06
  2.90574043e+04  7.24324141e+04  1.18281396e+04  1.46736362e-04
  3.53485222e+01  1.73764877e+01  2.79913850e+06  2.17188573e+00
  7.08903516e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  4.16728264e-02  2.83490226e+02  9.82211557e-01
  7.96749341e+03  6.93732472e-01  3.33577848e+02  3.15864834e+04
  6.47256943e+00  8.21156495e+00  1.61170093e-03  2.67626058e+00
 -5.94807933e-01  9.99465794e-01  7.44188992e-06  2.89786270e+04
  7.53659766e+04  1.18190859e+04  1.28066647e-04  3.50306549e+01
  1.73814564e+01  2.73693550e+06  2.12295890e+00  6.92933750e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'fund', 'marque': 'candidate', 'annee': '1976', 'caracteristiques_techniques': 'Continue school by task case seek certain.'}",DCM 1/64 Rolls-Royce Wraith Diecast Simulated Alloy Car Model Collection Of ...,"32,33 ",n\a,AliExpress.com,Livraison gratuite,1
